,Smiles,aug-cc-TDDFT,GP_aug-cc-TDDFT,aug-cc-IP,aug-cc-EA,TDDFT energy,DZP_IP,DZP_EA,RS-TDDFT,ID,xTB_IP,xTB_EA,xTB_opticalgap,xTB_osc_strength,xTB_GSolv,fp,n_rings,DZP_callibrated_IP,DZP_callibrated_EA,DZP_Callibrated_Opticalgap,aug-cc-callibrated_IP,aug-cc-callibrated_EA,aug-cc-callibrated_opticalgap,GP-aug-cc-callibrated_opticalgap,RS-callibrated_opticalgap
53,c1cc2nnc3cccc4nnc(c1)c2c34,2.304598509115833,2.20655419731126,-7.400833435334911,-2.251862668165285,2.2213131080288266,-7.267088074450821,-2.0486738343601605,2.826950101663416,175963,-7.0828,-3.6161,2.247,0.0059,-0.487,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025712754180>,4,-7.376940643021283,-2.3033990319432167,2.08617442191194,-7.473700391297282,-2.353302935857469,2.188960044259164,2.1878483608977377,2.6647086928472627
56,c1cc2ccc3cccc4ncc(c1)c2c34,3.5634000837985362,3.616533794450091,-6.726921713572411,-1.2332761268734953,3.6099054928642795,-6.666551975926146,-1.0688595819917204,4.000928605032225,176588,-6.5286,-2.3814,3.758,0.0196,-0.509,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025712BA7730>,4,-6.828388918963097,-1.0146669226943927,3.6427922871228824,-6.877117060479522,-1.3395938443563233,3.586987341864885,3.570641341815593,4.064079296173292
133,c1cnc2cscc2c1,3.5558237271415742,3.5920157110465896,-7.079870760759587,-1.0578170340281317,3.6689095979646735,-7.008417899340572,-0.7535382706719383,3.9348313308680027,181881,-6.6512,-2.1456,3.458,0.1217,-0.345,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571318D7A0>,2,-6.949739408623028,-0.7685480020165978,3.3337351332093927,-7.009093091439929,-1.1459981500370793,3.3094173952853247,3.2960960775698243,3.7862426442885746
94,c1cc2cscc2cn1,3.59859649804029,3.6485477472931658,-7.062483198920095,-1.0264076891553053,3.677698120698334,-6.988993181870009,-0.7549893777823845,3.943142328703604,183382,-6.5674,-2.0864,3.606,0.1641,-0.35100000000000003,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000257131E12D0>,2,-6.866793478496583,-0.7067573315156415,3.4862033291400474,-6.918884352496356,-1.097393972328431,3.446351902264574,3.43153840793107,3.923308725885035
75,c1nncc2cscc12,3.342517466746413,3.1701038861944912,-7.8970154868103055,-1.3204994198918767,3.218123146601565,-7.752502035468438,-1.042985813726365,4.0668227413365825,184883,-7.1657,-2.3041,3.866,0.1222,-0.406,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025713233DC0>,2,-7.458995745735869,-0.9339841721922995,3.7540528625317386,-7.56294030130232,-1.276129267719862,3.686912522633527,3.66947763694407,4.164100490851791
62,c1ncc2cscc2n1,3.529564208850283,3.438621647135733,-7.541592389888699,-1.3895376353722526,3.484095241532952,-7.46330772456464,-1.0861566884245348,3.974003908789287,185352,-7.0876,-2.4984,3.399,0.1093,-0.336,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571324DE30>,2,-7.381691722551199,-1.1367869978398633,3.2729538929397397,-7.478867478969468,-1.4356527766521314,3.2548286391246775,3.24210217560149,3.73160143608458
137,c1ccc2cocc2c1,3.6663662847342366,3.714062740348612,-6.588925160705763,-0.46003778866648076,3.76170231906923,-6.520521490966274,-0.1587199249359121,4.014332237254848,186265,-6.3227,-1.114,3.737,0.2173,-0.258,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025713281420>,2,-6.624587403294421,0.30819618191560205,3.621158286348938,-6.655470528874729,-0.2990375128032715,3.567557445604316,3.551423173318389,4.044630730541362
39,c1cnc2cocc2n1,3.216141530351699,3.2415248965367724,-7.452530474555122,-1.4236024904781148,3.293934914556839,-7.384500977978047,-1.0349662033017564,3.60458568209704,187400,-7.2602,-2.3695,3.188,0.1007,-0.255,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000257132BEC70>,2,-7.552532623981085,-1.0022461629146393,3.055583694687252,-7.6646673398484735,-1.3298237478236725,3.0596044433637197,3.0490053397486325,3.5361896575923284
97,c1cnc2cocc2c1,3.5161224859743387,3.558468003581233,-7.042336323950641,-0.8951074462013716,3.631269637035293,-6.9710089044104215,-0.5565184653003187,3.9503583976265864,187869,-6.9097,-1.6680000000000001,3.536,0.1523,-0.289,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000257132D8CE0>,2,-7.205604837473698,-0.27004759270483114,3.4140899932269,-7.28736229211909,-0.7538806623064991,3.3815855813960103,3.367477846273724,3.858480173778601
86,c1cc2cocc2cn1,3.6766885737721697,3.744509520129583,-7.0548192003544035,-0.8037772337867184,3.758365245335971,-6.9750116453875215,-0.501898536180001,4.0414968377600085,189370,-6.8069,-1.5226,3.695,0.2116,-0.29100000000000004,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571343C810>,2,-7.103852550874669,-0.11828469590011803,3.5778902848010494,-7.176700497806448,-0.6345048609747854,3.5286976530831775,3.5129868363239813,4.005733599277502
17,c1nncc2cocc12,3.487595394049325,3.330859539656673,-8.045755628441137,-1.1004409311957053,3.3736900446400964,-7.877064927374339,-0.7862981715965672,4.125514794098092,190871,-7.4282,-1.7505,3.64,0.0,-0.336,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025713490340>,2,-7.718820407528136,-0.35615790210227805,3.5212298065835768,-7.845515408374969,-0.8216145248227738,3.4778098295435913,3.462653537878924,3.9547968797653033
36,c1ncc2cocc2n1,3.5567182027518522,3.553466445844412,-7.537265309084316,-1.2348296354637653,3.604555549032773,-7.453750315043544,-0.89628008747532,4.003830249234364,191340,-7.3599,-2.0533,3.5,0.1456,-0.264,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000257134A93B0>,2,-7.6512165050503755,-0.67220883162406,3.377003134757281,-7.771992056706161,-1.0702183256703865,3.3482771878064628,3.3345324145642317,3.825139775552435
124,c1cc2cnc3cccc4cnc(c1)c2c43,3.6587529751235373,3.6920312043877113,-7.106639975258016,-1.4859760354432596,3.6949241946408256,-7.0376633405289715,-1.3103629117929194,4.011055443686592,192253,-6.9552,-2.6915,3.778,0.0859,-0.515,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000257134DC960>,4,-7.250641112184357,-1.3383373098961908,3.6633960973837816,-7.336341977345015,-1.5941910657659817,3.605492004970189,3.5889443594319776,4.082601739632274
84,c1cc2cnc3cccc4ncc(c1)c2c34,3.615995113970834,3.644825897109207,-7.083816821863916,-1.5120028439961297,3.65734388683737,-7.0165606821590245,-1.335909082950987,4.0518023082268035,194342,-6.9742,-2.6995,3.763,0.0438,-0.528,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000257135519D0>,4,-7.2694474686569395,-1.3466874005044283,3.6479432396881073,-7.356795032714083,-1.6007591978887723,3.591613507641211,3.575217096219689,4.068709907038038
88,c1cc2ccc3ccnc4ccc(c1)c2c34,3.6096949237703417,3.6594096487169647,-6.822099120448874,-1.2926006869693647,3.651274972188203,-6.755860889145518,-1.1233954124259922,3.993581758336513,196509,-6.5991,-2.4414,3.79,0.0561,-0.514,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025713ED8CE0>,4,-6.898170399558734,-1.0772926022561717,3.6757583835403214,-6.953008660664748,-1.38885483527725,3.616594802833372,3.5999261700018086,4.093715205707662
0,c1cc2ccc3nccc4ccc(n1)c2c43,3.605097319832902,3.6572659165455264,-8.101808481616153,-1.6261765181213415,3.6472095158406783,-7.157133917537934,-1.4342841937142217,3.9427239895053887,201802,-7.0241,-2.8435,3.807,0.185,-0.52,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025713FFED50>,4,-7.318838899603355,-1.4969890314527,3.6932716222620856,-7.410511214972845,-1.7189855760989976,3.6323237664728802,3.615483734975735,4.109459282647796
28,c1cc2ccc3ccnc4ccc(n1)c2c34,3.661565376078127,3.7019899769271434,-7.266741989515681,-1.6293436085101243,3.6997231390661622,-7.186945537038756,-1.4411071972568674,4.058118533526612,203891,-7.063,-2.842,3.843,0.0546,-0.535,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025714073DC0>,4,-7.35734243996038,-1.495423389463655,3.7303584807317045,-7.452386154649516,-1.7177540513259741,3.6656321600624273,3.6484291666852275,4.142799680873962
19,c1nc2ccc3ncnc4ccc(n1)c2c34,3.099282153948483,3.039812884026463,-8.206910831453378,-2.2825934872583153,3.0645089640327727,-8.091587129226832,-2.060624144708945,3.86554414362738,205980,-7.3432,-3.6234,3.1260000000000003,0.0053,-0.424,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000257140E6E30>,4,-7.6346867075192115,-2.3110184896232333,2.9917118828784646,-7.75401489751335,-2.3592963564195157,3.0022399877372776,2.9922659851378404,3.4787700828694867
26,c1ccc2cc3nsnc3cc2c1,2.5376775062977606,2.58556511283658,-6.794592485239445,-2.034903990905657,2.589846673278261,-6.695862012964426,-1.7971793493583814,3.0470682264538618,206605,-6.5547,-3.3688,3.276,0.2232,-0.438,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571410B420>,3,-6.854222913907014,-2.0452768560160814,3.1462404598352087,-6.905213099697032,-2.1502655516117146,3.1410249610270573,3.1295386172607245,3.617688408811845
41,c1cc2cc3nsnc3cc2cn1,2.639578198181681,2.674295250028806,-7.1848385227674925,-2.3034402194902803,2.683108765053093,-7.079320838892958,-2.063065618954948,3.138831534678323,207740,-6.9645,-3.6161,3.366,0.24100000000000002,-0.426,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025714148C70>,3,-7.259846328773569,-2.3033990319432167,3.238957606009256,-7.346353209709875,-2.353302935857469,3.224295945000926,3.211902196534455,3.7010394043772608
108,c1nncc2cc3nsnc3cc12,2.6848959881242194,2.5179606683039943,-8.033208305859645,-2.5627140084639186,2.565319759332407,-7.891925128454346,-2.318428306087755,3.411108836480122,209241,-7.4675,-3.7958,3.616,0.1992,-0.434,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571419E7A0>,3,-7.7577198711793205,-2.4909629422307473,3.496505234270497,-7.8878209386909885,-2.5008396036656464,3.4556042338172266,3.4406899167392626,3.932569947614526
139,c1ccc2cc3nonc3cc2c1,2.586139975246332,2.66670990836384,-7.001973474586357,-2.159197609184877,2.6754022843094187,-6.931162228585931,-1.9176338360918175,3.0141455790206515,209710,-6.697,-3.0317,2.74,0.1786,-0.376,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000257141B7810>,3,-6.995072625804307,-1.693424913011482,2.594058344843108,-7.058395719645366,-1.8735008842876388,2.6450999898049092,2.6390177451416177,3.1212869241111494
46,c1cc2cc3nonc3cc2cn1,2.6756623007284905,2.743100825936668,-7.416328867898068,-2.4598232758334526,2.7566594604628234,-7.33649528193689,-2.210570447355681,3.1036792428432616,210845,-7.1365,-3.3137,2.8710000000000004,0.214,-0.362,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000257141F90A0>,3,-7.4300933452622155,-1.9877656069518468,2.7290133020519987,-7.531507184629858,-2.1050275416159963,2.766305533144651,2.7589025105289373,3.2426089287674764
24,c1nncc2cc3nonc3cc12,2.61651325909346,2.482036642162595,-8.016175871503785,-2.744244011431634,2.5170952048374917,-8.158712520707173,-2.4874314607846664,3.3788068232025297,212346,-7.6538,-3.5143,3.151,0.0,-0.371,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025718EBDB90>,3,-7.942121145434174,-2.197144128953397,3.0174666457045882,-8.088368528967692,-2.2697234545949634,3.0253708166189073,3.0151447571583208,3.501923137193213
141,c1ccc2cc3sncc3cc2c1,3.3890364688770225,3.4117343725785796,-6.765338221918659,-1.162301595267625,3.4684057003121413,-6.722746606344668,-0.9397475702466199,3.8999650294801627,212815,-6.449,-2.1582,3.65,0.1702,-0.466,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025718ED7C00>,3,-6.749600183425328,-0.7816993947245716,3.531531711714026,-6.7914295232491115,-1.156342958130474,3.4870621610962433,3.471805046687116,3.9640581014947935
114,c1cc2cc3cnsc3cc2cn1,3.3264235847553523,3.35848452092194,-7.089974119198659,-1.4902942859542172,3.4017545713560065,-7.042432303396774,-1.2586509114164806,3.800414142344188,215924,-6.7659,-2.503,3.533,0.182,-0.488,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025718F871F0>,3,-7.063270413223306,-1.1415882999395996,3.410999421687765,-7.132564957273197,-1.4394294526227356,3.3788098819302146,3.3647323936312663,3.8557018072597535
21,c1nncc2cc3sncc3cc12,3.2946820128762813,3.1327629048029717,-7.589031159292252,-1.7223696237810846,3.1844055731049266,-7.536068737582839,-1.488429624466671,4.052172792563641,218157,-7.1655,-2.6557,3.588,0.1247,-0.519,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025719003260>,3,-7.458797784088789,-1.3009706544243287,3.467659899905238,-7.562725005982645,-1.564798674516495,3.429697705469801,3.415065692076324,3.9066385267719523
2,c1ccc2cc3snnc3cc2c1,3.269746650601325,3.3272433234814702,-7.068706983337279,-1.5237839582912278,3.3213230729187435,-7.007063607078299,-1.2850649140737305,3.8410843632258618,219658,-6.7001,-2.7002,3.614,0.1916,-0.444,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025719056D50>,3,-6.998141031334044,-1.347418033432649,3.4944448532444072,-7.061732797100319,-1.6013339094495163,3.453753767506696,3.438859614977624,3.9307177032686273
120,c1cc2cc3nnsc3cc2cn1,3.2525889393395864,3.3041389734625937,-7.409502890089908,-1.839829304736604,3.2930232427215467,-7.335914479890685,-1.5953019951764005,3.7613930850842214,221891,-7.0602,-3.0005,3.591,0.2207,-0.447,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000257190D5DC0>,3,-7.354570976901264,-1.6608595596393567,3.4707504714443735,-7.449372020174074,-1.8478851690087568,3.4324734049355965,3.417811144718782,3.9094168932907993
40,c1nncc2cc3snnc3cc12,3.143815805903635,2.997707373213647,-7.962614336796444,-2.07274859009287,3.0351680968613612,-7.853866365385672,-1.8263773137781012,3.8926069532828635,223392,-7.4921,-3.1547,3.701,0.0001,-0.466,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571912B8F0>,3,-7.782069153770138,-1.8218075561131306,3.5840714278793193,-7.914302263010939,-1.9744859156755397,3.534249052014769,3.518477741608897,4.0112903323151965
47,c1ccc2cc3oncc3cc2c1,3.5932991336422364,3.6332299012593103,-7.016294671254072,-1.1541628969717261,3.6507253914844537,-6.9446484331989735,-0.9394051235539086,4.0599071352905085,224305,-6.6317,-2.1456,3.821,0.1387,-0.413,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571915DEA0>,3,-6.930438148032746,-0.7685480020165978,3.7076942894447154,-6.988101797771676,-1.1459981500370793,3.645277030646593,3.6282958473072044,4.1224249930690835
125,c1cc2cc3cnoc3cc2cn1,3.5585174300719826,3.5992131408995567,-7.37983315394775,-1.486923549122118,3.613892350288428,-7.303558217283542,-1.2617748381300957,3.968967007823337,227414,-7.0045,-2.499,3.807,0.1858,-0.4270000000000001,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571924F490>,3,-7.299438658189533,-1.137413254635481,3.6932716222620856,-7.389412273644755,-1.4361453865613407,3.6323237664728802,3.615483734975735,4.109459282647796
59,c1nncc2cc3oncc3cc12,3.27678594721969,3.1125026117156422,-8.013165878710264,-1.7306144080662624,3.157825577750063,-7.873410192502155,-1.5030286937595787,4.150851823948247,229647,-7.4914,-2.6710000000000003,3.712,0.0001,-0.453,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571954B500>,3,-7.781376288005358,-1.3169402027125832,3.595403523522814,-7.913548729392079,-1.5773602272013318,3.544426616722686,3.528544401297909,4.021477676217636
10,c1ccc2cc3onnc3cc2c1,3.343509058931629,3.41443665936429,-7.25929841631109,-1.5382369481212863,3.400796247704985,-7.189739866568767,-1.3081115242511059,3.932321434586,231148,-6.8791,-2.6367,3.5,0.1332,-0.35600000000000004,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000257195E1030>,3,-7.175316705470485,-1.281139189229765,3.377003134757281,-7.254422108208907,-1.5491993607248682,3.3482771878064628,3.3345324145642317,3.825139775552435
51,c1cc2cc3nnoc3cc2cn1,3.34397604141025,3.4056411901144017,-7.619253424202252,-1.8598758436202496,3.3966583181511965,-7.543945351661601,-1.6225264365060865,3.8541861311881167,233381,-7.2896,-2.957,3.542,0.1671,-0.35,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571965F0A0>,3,-7.581632986101819,-1.6154559419570662,3.42027113630517,-7.6963157518406105,-1.8121709505910844,3.3871369803276012,3.3729687515586395,3.864036906816295
25,c1nncc2cc3onnc3cc12,3.089404486883108,2.9421855274540403,-8.16031582453896,-2.1088805367450214,2.9710427219195585,-8.023898454783758,-1.8710574884427529,4.081625926621362,234882,-7.7759,-3.1368,3.5660000000000003,0.0001,-0.361,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B592B90>,3,-8.062976730976406,-1.8031242283771995,3.4449957086182494,-8.219806321628912,-1.9597897200507963,3.4093425760539664,3.3949323726983014,3.886263838967073
105,c1c2c(cc3nsnc13)N=S=N2,2.3806018951297148,2.403837124232869,-7.327159884238897,-2.726943718472051,2.379529159762842,-7.165267070030577,-2.474884540937134,2.688076119646126,235795,-7.2247,-4.2036,3.109,0.2621,-0.328,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B5C7180>,2,-7.517394431624417,-2.916608810985644,2.9741986441567,-7.6264524206062685,-2.8356501386248816,2.986511024097769,2.9767084201639133,3.4630260059293523
43,Cn1c(=O)c2ccc3c(=O)n(C)c(=O)c4ccc(c1=O)c2c34,3.261446041880145,3.2126381012082166,-8.010055636904703,-2.7666890214370734,3.2634168887859465,-7.906066067392891,-2.5153083478995897,3.756721594435547,235886,-8.0689,-4.1028,3.517,0.0376,-0.6890000000000001,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B5CC9D0>,4,-8.352990543948344,-2.8113976693218543,3.394516373479046,-8.535213964951904,-2.7528916738777243,3.364006151445971,3.3500899795381587,3.840883852492569
9,c1nc2scnc2s1,4.741645782258934,4.7919756732334005,-7.918590662505462,-0.6420941070945282,4.822709231326704,-7.883833836178531,-0.33127932339865584,5.0416631609389935,236133,-7.5725,-1.8383,4.795,0.341,-0.325,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B5D97A0>,2,-7.8616497358962265,-0.44780014652768263,4.711099849150512,-8.000850981520045,-0.8936997748703974,4.5464541238749,4.5196528052251335,5.024467989521467
142,Cn1c(=O)c2ccc3c4ccc5c(=O)n(C)c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,2.2690900000000003,2.34203,-6.775895885313348,-2.979862250095669,2.35102918268297,-6.696257555709357,-2.7744382098889893,2.7141940472816275,236224,-6.8712,-4.1609,2.931,1.452,-1.089,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B5DF030>,7,-7.167497220410832,-2.872040202364177,2.7908247328346962,-7.245917943081768,-2.800592733419488,2.821819522460563,2.8138115633780907,3.29817625914442
127,CC1(C)c2ccsc2-c2sccc21,3.7730667577297967,3.831928974384893,-6.315452365112658,-0.4370166652445168,3.848114863542005,-6.249300428496922,-0.17358053147538158,4.109909162988755,237491,-5.9733,-1.6084,3.826,0.635,-0.447,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B626110>,2,-6.278748405845972,-0.20783941767346303,3.7128452420099403,-6.279349605403554,-0.7049480779917114,3.649903196422919,3.6328716017113005,4.127055603933828
92,CC1(C)c2ncsc2-c2scnc21,3.7921321453152013,3.8488658071117765,-6.827819384902381,-0.8530927168630287,3.842354995253063,-6.7604943661789365,-0.6015545402770085,4.153614555963584,237798,-6.7817,-2.1839,3.831,0.5403,-0.488,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B635960>,2,-7.078909383342611,-0.8085240608035338,3.7179961945751647,-7.149573287527474,-1.1774430825749378,3.654529362199245,3.6374473561153966,4.131686214798574
83,c1nc2[nH]c3ncsc3c2s1,4.113885314927574,4.189747198305973,-6.9085591848911925,-0.5878633122943993,4.247057171225402,-6.836185823150227,-0.22913407437820024,4.508600799219177,237853,-6.7576,-1.6409,4.504,0.2118,-0.41,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B63A1F0>,3,-7.0550550048694936,-0.24176166076942707,4.411314409854426,-7.1236302015067094,-0.731631114740547,4.277211275692727,4.2533438989067385,4.754966437193291
33,O=C1c2ccccc2C(=O)c2ccccc21,2.978891247213121,2.941315739685245,-8.244042163300275,-2.1985651796531434,3.013715248053953,-8.16928892711531,-1.9376460742471568,3.470436213966832,237944,-7.5273,-3.5151,2.943,0.0,-0.595,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B63DA40>,2,-7.816910403656187,-2.1979791380142206,2.8031870189912356,-7.952194239273633,-2.2703802678072424,2.8329223203237452,2.824793373947921,3.3092897252198084
111,c1ccc2cc3cc4ccccc4cc3cc2c1,2.392921232021819,2.421312613624908,-5.863379583263105,-1.6111902628974673,2.4408120402949045,-5.8072749647028274,-1.4665375976826103,2.8709077916674572,239013,-5.6727,-2.603,2.889,0.2156,-0.546,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B67A570>,4,-5.981212050285,-1.2459644325425658,2.7475567312868074,-5.955760739932932,-1.5215311041576143,2.782959729939424,2.775375226383683,3.259279127880559
101,c1ccc2cccc-2cc1,2.387104158324005,2.379219277929598,-6.440566912283013,-1.254770153669644,2.4089537583382903,-6.3722639922482855,-1.0090303807947807,2.399709416953487,241480,-6.1025,-2.161,1.599,0.0125,-0.324,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B6FDDF8>,0,-6.406631629859537,-0.7846219264374545,1.4186109694588023,-6.418430381913216,-1.1586418043734508,1.5894089596473129,1.5948305901268771,2.0645815247762718
77,O=C1C=CC(=O)C=C1,2.546142842005388,2.507822874601639,-8.906418672003836,-2.60085917779411,2.521523996753322,-8.74867887160332,-2.233907632716067,3.048236248531587,243647,-7.8043,-3.9,2.035,0.0,-0.341,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B774148>,0,-8.09108728486174,-2.5997228724030386,1.8677740331464072,-8.250378257022675,-2.58638952456499,1.9928106153429412,1.9938363741640612,2.4683707921820623
35,O=C1C=CC(=O)c2ccccc21,2.752442094690311,2.711938571257845,-8.550198024020247,-2.4144032096027757,2.7523240828943347,-8.435066302449767,-2.112001108226058,3.264623711889007,243894,-7.6517,-3.7151,2.487,0.0,-0.466,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002571B77EED8>,1,-7.940042548139836,-2.406731403220154,2.3334201450427314,-8.086107928111108,-2.434583570877,2.411016001522813,2.407484572294353,2.886978014355037
